1145 1159 1159 1536 198 198 198 1684 1078 613 613
1146 2337 1340 770 579 751 1896 1896 1835 1963 2111
1146 319 1450 2218 2218 2218 2211 2211 2218 2211 2211
1146 1114 217 184 1818 1818 1818 1818 1818 1818 1818
1147 2 2 1846 1847 1706 1706 1706 1706 1843 1843
1147 1116 2 1160 1160 1160 2 70 867 866 71
1147 1147 2 2 1480 1481 1480 1481 2 1111 1111
1148 1148 1148 1148 2058 613 2329 2273 400 1313 992
1148 1148 1148 1148 2355 553 1191 803 2174 1144 1638
1148 1158 906 1597 1597 1767 1767 1767 1767 1767 1767
1149 1149 2 2 176 176 176 2 2026 2025 2024
1149 2 329 329 619 618 619 2 1172 2 2
1149 2 2379 2 2097 2097 2098 2 2 71 1082
1150 1149 1150 2 2 210 211 210 211 2 2
1150 2 573 573 2 2 2 540 540 806 806
1150 1150 2 1283 371 986 2 2 995 995 995
1151 1151 1151 1151 1151 64 1779 1506 1510 1510 1641
1151 1151 192 255 1525 1525 1525 1595 1595 1599 2211
1151 1151 1151 1151 633 633 1891 1891 1891 1073 1073
1152 2 2 1480 1480 1481 2 2 1742 2 2
1152 1153 1153 2 146 146 146 2 1800 1800 1799
1152 1153 1152 1152 1153 1153 1152 2 1870 1870 1870
1153 1154 1154 2 441 441 441 1280 1280 441 813
1153 2 1412 1872 2 767 767 767 766 2 907
1153 1152 1152 2 1248 2 19 19 2 2 2145
1154 1152 1154 1152 1152 1153 2 47 2 2 1341
1154 1152 2 339 2 59 59 59 2 2 697
1154 2 2 1308 2 1657 1657 2 19 2 441
1155 1155 1155 1155 1155 449 2388 2388 2388 2388 1401
1155 1155 1669 596 596 954 954 596 596 596 596
1155 1155 1155 1155 1191 1144 803 1168 1168 1168 1168
1156 1156 1156 1156 1157 2 329 2 2 944 71
1156 1157 1156 2 2374 2374 2 348 348 349 393
1156 1156 1157 1156 1156 2 2 841 71 2 1663
1157 1156 1156 1157 1157 2 976 2 1473 1473 2
1157 1157 1157 1156 1157 1157 1157 1156 1156 2 679
1157 1156 1157 2 1717 1717 2 467 467 469 467
1158 1158 365 456 456 456 431 431 719 1043 1043
1158 906 1158 906 1585 1144 1191 1125 1745 2112 2224
1158 906 906 906 1158 906 1479 132 132 132 335
1159 1638 1197 184 1519 1646 1646 1320 456 1639 696
1159 1159 917 917 946 917 775 775 2285 2285 1979
1159 1159 1785 1139 507 648 1173 507 396 2407 988
1160 2 963 963 498 498 2 450 2 540 540
1160 2 2 2 1235 2 71 71 2 2 299
1160 1160 1160 1160 2 1596 2 2 93 2 2
1161 962 497 2074 2356 2283 2095 2400 2354 2285 2354
1161 992 1405 1180 1180 1180 1301 1585 1553 2011 2163
1161 847 643 1320 1038 1681 224 219 79 79 79
1162 286 1162 1162 2 2 2 243 243 2 1440
1162 2 694 695 695 694 164 164 164 2 2233
1162 1162 2 2071 2071 2071 2070 2071 2 679 2
1163 1163 769 849 848 2 2 2 454 454 388
1163 1162 1162 1458 2 349 70 581 2 1784 981
1163 769 993 769 769 769 2 2 371 1289 1312
1164 1164 1164 1164 77 1659 1659 1659 421 421 1168
1164 2221 1602 2445 1184 1404 1404 1882 1882 1882 1882
1164 1164 2324 2324 693 693 693 693 583 2214 2214
1165 2 2 2059 2059 2060 1426 1426 1426 2 2
1165 2 2 799 799 2 604 604 2 540 540
1165 1165 1165 1165 1165 1165 1165 1165 2 2 2500
1166 1450 2117 2365 2046 1173 951 951 1166 1670 1670
1166 319 2253 2253 2253 2253 2253 2253 2244 2244 2244
1166 2442 1374 984 1287 1287 2251 2211 621 745 745
1167 2 1380 2 1041 1042 1042 2 47 2 409
1167 1167 321 321 1451 321 321 1072 321 320 320
1167 321 2 2 353 1668 1667 353 2 2 2
1168 1310 1310 1310 466 466 337 1354 812 1659 1659
1168 1310 594 1350 1350 594 909 1967 2294 472 1690
1168 1310 376 328 1630 539 2355 822 364 1110 772
1169 339 339 339 339 339 2327 339 2 1748 1748
1169 1169 1169 1169 339 339 339 339 595 339 339
1169 1169 2 368 513 513 513 2 1709 1013 1013
1170 1183 637 430 360 360 360 2099 2099 2099 2000
1170 1255 1170 1170 83 83 1649 1318 1983 1983 379
1170 1898 1898 1898 1898 943 1891 1651 416 416 938
1171 1547 1633 662 662 662 730 1338 1338 1338 1338
1171 1970 2044 2044 2044 2499 2433 2433 2433 2483 1307
1171 2219 2448 2114 1291 1291 1774 1925 1925 1925 1774
1172 2 1455 1455 2 474 473 473 473 473 473
1172 2 726 1240 1748 1859 1240 1240 2 59 589
1172 2 1233 1232 2 744 2 2 2 1846 1846
1173 2224 2528 2056 1640 1640 2295 2295 789 789 789
1173 1173 1173 1173 1173 951 1815 1815 2295 2295 1815
1173 951 230 230 230 230 768 1161 1405 2526 936
1174 1174 2053 2175 2175 1783 1783 1783 1783 1783 1916
1174 1174 1174 712 712 712 712 712 761 842 1005
1174 1797 1797 1427 2460 1148 1148 1148 1123 2096 2300
1175 1175 1175 1175 1175 1175 1175 2 2 2 2
1175 2 739 2 2 835 2 1508 2 2 1929
1175 1175 2 1581 1581 1581 2 1808 1808 1808 2
1176 588 165 165 2183 2183 2183 2183 2183 2183 2183
1176 1911 1911 2294 2294 2294 1911 272 272 543 543
1176 1216 875 1499 664 664 1396 1396 706 948 2528
1177 1690 1690 1690 1690 1690 822 350 123 123 2013
1177 1177 1177 1126 1126 1126 1257 1257 1396 579 812
1177 1177 1177 1177 868 868 868 920 920 1460 1460
1178 1178 1178 1178 1178 1178 1178 1179 2 2 427
1178 1179 1178 1178 1179 1178 2 2 2 2 353
1178 2 1851 986 1750 2 510 510 390 23 25
1179 1179 1178 1178 1179 1179 1179 2 15 14 409
1179 2 2 2 2 276 274 1235 1235 1235 2
1179 1178 1179 1179 1178 1179 1178 1179 1179 2 697
1180 1180 1180 1540 823 823 823 823 823 1753 1342
1180 1591 1591 1536 1591 1536 1591 1536 1054 1054 426
1180 2020 2020 2020 2020 2020 969 2020 2020 1293 1293
1181 1181 1181 2 1077 774 774 2 1912 1913 1913
1181 1182 1181 2 353 353 2 2 1786 1352 370
1181 1182 1182 1182 2 2386 2386 2386 2386 2 537
1182 1181 2 1993 1992 2 2 2 916 916 915
1182 1182 1182 1181 2 2367 2369 2 635 635 636
1182 1182 1182 1182 1181 1182 1182 1181 1182 1181 2
1183 568 272 272 568 568 2324 2321 2321 2016 2016
1183 303 543 458 539 1921 1921 2265 2074 1747 533
1183 1170 1865 1497 1497 2183 2183 2183 865 650 1831
1184 1279 1404 1279 871 2451 664 664 664 2020 1145
1184 1978 2109 1978 1287 2074 158 2180 1148 1148 1148
1184 1184 934 2022 2022 2022 2022 2022 2022 2022 1071
1185 1185 2 2471 2471 744 2472 2472 2472 2471 2472
1185 441 1280 2 2 2 631 2 908 908 2
1185 1185 2 393 2 1375 1375 986 1375 371 705
1186 16 16 33 33 859 1278 964 964 964 964
1186 1186 1043 416 219 1342 1881 2267 1106 512 512
1186 2221 2221 2221 2118 279 279 875 645 729 645
1187 2 326 327 2 1606 2 2322 2019 2322 2
1187 18 18 736 735 2 202 202 202 2 493
1187 1187 1187 2 2 2 1817 1817 1816 2 990
1188 1188 1188 72 72 674 2114 2258 1155 2174 1616
1188 1803 1803 1321 28 1136 627 627 627 627 2223
1188 1188 1188 1188 1188 1609 1609 653 653 653 1416
1189 2 2 59 2 2 864 1314 2 646 2
1189 2 1924 1754 71 2 2 1341 1341 2 2
1189 1190 1190 1190 1189 1190 1190 2 234 234 233
1190 1190 1189 1190 1189 2 2 2 80 2 2
1190 1190 2 425 425 425 425 425 370 956 307
1190 1190 1190 1189 1190 1189 2 306 307 307 306
1191 865 1221 2429 1489 1577 448 303 367 2505 1865
1191 1585 1038 1320 1364 836 836 836 836 836 836
1191 1125 723 1144 933 430 391 569 215 138 138
1192 1192 1250 1589 1033 1250 2178 1079 8 2085 2085
1192 1192 1192 382 382 943 1592 1916 2120 1120 1120
1192 1608 497 962 962 497 647 719 1578 1639 103
1193 1193 355 762 762 762 762 762 132 555 444
1193 531 531 531 1256 1256 1237 2039 2039 2197 2197
1193 1193 1193 1193 1193 1193 1193 1193 1193 1193 1071
1194 1194 1196 1195 1196 1194 1195 1194 1196 1196 2
1194 1196 1195 1194 2 995 995 2276 2276 2092 2092
1194 1194 1194 1194 1194 1195 1195 2 2 276 2
1195 1195 1196 1195 2 2 169 169 2 2 597
1195 1195 1194 1196 1196 2 573 854 2 1172 1172
1195 1196 2 930 930 2 1985 1985 2 2 1537
1196 1194 1195 1194 2 329 2 1172 2 2 452
1196 1194 1195 1196 1196 1196 2 1393 744 744 1679
1196 2 323 323 323 2 47 422 47 2 744
1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197
1197 1197 1197 1197 529 21 16 21 21 901 67
1197 1197 1638 2174 762 762 762 762 762 762 369
1198 1198 1198 806 806 2 581 2 736 2 70
1198 2 986 1288 1289 986 1734 986 2305 2305 2306
1198 1199 1199 1200 1199 1200 2 2 405 406 549
1199 1199 1199 1198 2 262 263 263 2 1153 2
1199 1198 1441 1441 806 804 2 1410 409 2 1706
1199 1198 1441 995 2 2071 2070 2 2 2 121
1200 1198 1198 1198 1198 1198 1198 1199 2 2 71
1200 1200 1199 1199 2 2 348 348 348 372 372
1200 2 2 409 644 744 744 2272 744 2248 2
1201 1201 1201 1330 1460 1460 1688 2234 803 803 1616
1201 1580 1580 1580 729 1838 2444 943 1342 1467 1467
1201 2104 2402 2402 2402 2402 2402 347 603 1832 130
1202 1203 1203 1204 1202 1203 2 216 2 506 119
1202 1203 1203 1598 2 491 47 2 2 806 806
1202 1203 2 2 2 2270 2270 2173 2270 679 2
1203 1203 1485 1485 1485 1203 1203 1203 773 1218 2
1203 1637 1118 2 84 2 1441 2 2 2484 2484
1203 1203 1204 1203 1118 1118 1637 1203 1118 2 841
1204 2 118 118 118 2 106 334 111 2 857
1204 1204 1204 1202 1202 2 454 389 388 2 2
1204 2 321 2 2308 2 1172 1172 1172 2 640
1205 1205 1871 1960 1960 1960 1038 1320 1681 901 901
1205 871 812 664 1833 630 2273 608 578 536 536
1205 1741 1741 2135 706 706 1395 1005 2028 2028 2028
1206 2 2 2341 2341 2 600 2 68 2 1694
1206 1206 2 17 17 2 1857 1810 2 1347 1855
1206 2 2 1266 1265 1265 2 744 2012 744 2397
1207 1207 2013 980 1787 2402 2240 2240 2240 1760 2240
1207 2219 2218 2218 2425 2425 2425 2425 2425 2425 167
1207 1826 2532 2532 2085 2085 1315 723 723 723 1281
1208 2 2 1150 1150 2 419 417 2 474 2
1208 1208 2 519 2 566 566 2 2 2 1042
1208 2 1611 1611 2 1701 1701 2503 2503 2 861
1209 1502 352 732 2365 2283 2117 2312 2312 2507 1348
1209 1234 442 2441 1906 16 643 727 1061 1533 1533
1209 1502 1636 1484 1597 1597 1201 235 392 440 1996
1210 1210 1210 1210 1211 1210 1210 1210 2 39 2
1210 1211 1211 1235 806 604 1347 2 540 540 348
1210 1211 1211 1211 1211 1210 1210 1210 1211 1211 2
1211 1210 1211 2 1009 1009 2 675 2 307 307
1211 2 508 2 266 266 266 2 2403 2403 2403
1211 274 273 274 357 357 856 2 2 1810 1857
1212 1841 1841 1841 2543 272 272 1612 1234 1449 905
1212 1212 1212 2253 1600 1418 1572 1785 747 747 2163
1212 2396 2396 2396 2396 2396 2396 2396 2396 2396 1593
1213 1215 1213 1213 1213 1214 1214 1213 1213 1213 1214
1213 1214 1213 1213 2 388 388 386 389 2 2
1213 1215 1214 1214 1214 1213 1213 1213 1213 1214 1213
1214 1215 1215 1213 1214 1214 1213 1213 1215 2 2
1214 1213 1214 1214 1214 1214 1214 1215 1213 1215 1215
1214 1213 1215 1213 1215 1215 1215 1215 1214 1214 1215
1215 1215 1214 1215 1214 1215 1213 1215 1213 1213 1215
1215 1214 2 2 2021 2021 2021 2021 2 744 71
1215 1214 2 1761 677 2 2 2 2165 2 438
1216 1003 1003 674 1027 621 2390 2378 2263 780 1608
1216 436 322 1267 817 817 817 817 972 1315 1593
1216 2051 2277 1696 201 201 201 752 843 752 752
1217 772 1217 772 1597 1597 1597 772 2267 1464 548
1217 772 1613 261 2199 1756 2046 2354 2528 2285 2400
1217 1217 2046 1756 2170 1682 1682 61 61 61 61
1218 773 2 995 995 2092 2 1368 1368 1368 1367
1218 2 981 981 2 521 2 2 2 2359 2
1218 1218 773 773 1203 1203 1204 1202 1203 1118 1118
1219 1401 1401 1401 1401 1401 272 2197 2197 134 112
1219 1529 1332 1332 1332 1332 1721 1721 1721 1721 2047
1219 1219 1219 1219 1219 608 2058 2429 1677 1462 437
1220 1220 2 1333 2 152 152 152 90 91 90
1220 2 2 1280 2 2 2310 2 2 445 445
1220 1220 2 2 2 2162 2162 2 779 402 402
1221 770 2238 1795 1826 2091 2309 2309 2339 2275 2275
1221 1898 686 572 572 1250 1250 1250 1033 1996 1996
1221 2183 686 1342 650 1459 1134 1134 1134 1372 1085
1222 696 696 1615 1570 1615 1615 1570 980 817 817
1222 751 1222 1378 1421 1805 1421 1186 1795 1795 477
1222 751 1996 751 871 812 1066 1066 1066 1066 1066
1223 1310 1168 1413 1413 1106 681 957 957 1837 1020
1223 2221 2221 2221 337 1684 1407 1407 2223 2006 2006
1223 1490 1490 1490 1490 1490 1490 1490 1490 1490 1027
1224 1224 1474 2 482 485 484 485 483 482 482
1224 73 74 2 2 2 1131 2 2 1276 1274
1224 649 398 2 2 1828 677 2 2 1478 1478
1225 1224 649 2 2 1558 2 14 1512 14 2
1225 2 1808 2 2 2 2 604 2 2 371
1225 1225 73 73 2 1133 1133 2 1203 1118 1203
1226 1443 1443 988 988 988 988 1216 82 1281 2499
1226 2255 2255 2255 330 793 2255 2255 793 793 793
1226 1226 264 264 264 356 855 2473 2473 2315 2315
1227 1227 943 1145 69 2505 2465 2365 559 559 559
1227 1227 1227 1227 727 1507 1529 1374 61 934 61
1227 1227 751 751 579 812 871 1787 1349 13 1964
1228 1228 2 1135 2 1393 1393 1393 744 1393 1393
1228 1228 1228 2 92 2 19 2 697 346 697
1228 1228 2 2018 2 2 2 41 41 2 2
1229 1229 1229 64 762 762 369 369 762 762 369
1229 1229 876 1747 322 1279 1279 1404 2056 2056 742
1229 1255 1338 1338 1338 394 1869 2499 1342 2499 2499
1230 2 540 32 32 540 540 540 1683 726 2
1230 2 991 989 2 813 393 345 346 346 1997
1230 2 97 2 1127 2 2 2 2189 2190 2259
1231 1231 1231 1231 2091 1112 75 534 534 1674 1674
1231 1231 1795 1005 2269 565 1188 1188 232 232 232
1231 451 1291 2356 2258 2258 2258 568 230 184 1815
1232 1232 1233 2 2 744 2 1695 1694 1694 1694
1232 1232 2 2509 2 1309 1308 1308 2 2 517
1232 2 307 306 2 1493 1494 2 2439 2440 2440
1233 1233 2 1341 2 2 1618 1619 2 1808 1808
1233 1233 2 395 2 581 677 2 409 19 19
1233 2 329 2 2 2 1909 1909 1909 1698 1035
1234 1209 1502 1636 1502 1636 1636 1452 740 1452 1452
1234 1197 518 518 2333 954 954 1616 2304 2304 2430
1234 723 723 222 222 2544 2277 2013 1034 1269 1034
1235 1235 1235 1235 2 237 237 2 2 2 2
1235 2 1383 2 644 644 644 19 19 517 2
1235 1235 274 2 2 625 625 2 2 2 1627
1236 1488 796 796 796 796 796 796 796 2111 1502
1236 1486 901 1837 2224 901 901 2066 2527 2470 1427
1236 1593 972 2456 2456 2456 2456 2456 2456 385 362
1237 1237 1237 1237 1256 1322 1377 360 360 360 360
1237 1237 1237 1858 2400 539 2285 461 411 2532 2532
1237 2191 238 235 1623 1623 1664 2232 1284 1651 1651
1238 857 1238 857 2 2 1423 1422 1423 1424 1422
1238 1238 1238 857 857 857 1241 1238 2 1718 1716
1238 1238 1241 1241 1238 1241 1239 1240 2 1422 1806
1239 2 2 532 2 1622 1550 2 84 2 274
1239 1239 1239 1238 857 2 1784 1784 1383 1383 1383
1239 1238 1242 2040 857 357 2 2 2 2 1150
1240 1748 2198 1748 2005 1748 2040 1242 2192 2192 2196
1240 1749 1749 2497 2496 1749 1750 2 339 339 1312
1240 2 2434 2434 2434 1261 1698 1035 1742 2 262
1241 1239 1240 1860 1032 1032 1859 1032 1032 2012 744
1241 1241 2 1228 2 1517 1518 2 378 178 378
1241 857 357 357 30 2 2 1749 1750 1240 1238
1242 2195 2195 1242 857 1031 2 349 349 349 2
1242 2040 1242 2 1791 2 2 441 441 2 1453
1242 1241 2 1035 1035 1035 677 2242 677 349 2274
1243 1753 1145 358 1753 1342 865 887 1221 1221 913
1243 1036 95 196 196 1372 1372 1580 1117 1117 1502
1243 2438 1719 814 814 1377 1377 1377 2304 1688 1688
1244 2186 569 2298 2494 2324 2324 613 1578 394 394
1244 2135 2135 2034 690 1342 2534 2253 2253 2123 2244
1244 2507 2032 1307 1307 1071 1594 1594 2348 2348 2348
1245 2 2 2 2404 2404 2 600 600 2 2
1245 1828 1828 2 2 2 371 371 372 2 2
1245 2 2 2 602 602 2 886 2 2128 2127
1246 2 413 1722 1723 2 744 2 2 1913 1969
1246 1245 1341 1828 2 781 389 781 2 1692 1692
1246 1246 2 2 2 776 2 2 1912 1912 2
1247 1741 2277 2277 2051 2013 1549 1549 1549 610 2125
1247 1247 165 352 1891 555 924 2244 2244 2244 1592
1247 1221 1626 1626 1626 1626 285 2080 2080 1844 2080
1248 71 1082 71 70 2 1329 1329 1328 1327 2
1248 71 2 2 1542 1542 2 1473 1474 2 2
1248 2 609 2 2 2 2 2374 2374 2 473
1249 1227 1533 2519 2519 2519 2088 515 1427 1677 1033
1249 582 1027 1249 1460 48 48 48 48 48 48
1249 582 1249 582 745 1970 2044 1970 1869 1544 1544
1250 426 426 1054 426 1712 1712 1378 1378 531 531
1250 1110 1427 1427 1427 448 1577 1110 1110 556 556
1250 1033 2493 2074 1097 470 1108 2335 1906 1906 1906
1251 573 1251 574 276 2 517 276 854 854 1724
1251 2 1444 2 1013 1708 2 1265 1265 1266 2
1251 1251 2 473 473 473 2 2 1393 1393 1393
1252 1252 1252 1252 1252 1252 960 436 1255 83 637
1252 1252 1252 652 1079 1079 367 2109 1287 572 1677
1252 1252 1252 1252 1252 1252 1252 1252 1252 912 451
1253 852 852 852 852 851 744 2397 2399 2399 2338
1253 852 852 1254 852 852 744 744 744 744 2471
1253 2 2 2100 2 923 922 2 2 856 2
1254 852 851 2 1271 2 1441 2 2 1331 1331
1254 2 2 1705 1705 2 2 246 2 1705 1705
1254 2 558 2 2 1951 19 1951 2 409 644
1255 1978 2251 2423 1476 1132 957 957 957 957 2402
1255 1649 2502 1932 2380 2508 2508 2356 1382 1174 1174
1255 83 2240 2240 761 702 702 702 2514 2494 1486
1256 1460 897 751 1996 564 1471 2296 1349 1349 980
1256 21 1320 515 272 272 272 1612 607 855 1861
1256 1256 972 1315 972 1315 1488 1236 156 524 524
1257 1257 1257 1348 2134 1743 2183 2444 1081 1081 1831
1257 1638 1616 1616 596 954 596 954 1964 733 1222
1257 369 762 215 215 1682 2046 2046 1756 2283 2283
1258 2 2 2 2030 2029 2029 2031 2029 2030 2029
1258 581 2 2254 2 1698 1698 1035 1910 1035 981
1258 2 2 2 2 631 632 631 631 631 2
1259 676 1901 1901 1901 1901 1901 1743 2324 1486 447
1259 1733 667 437 847 1827 1587 1587 737 737 1151
1259 1259 1259 1259 1259 2335 842 250 2300 2300 1340
1260 677 2 19 2 1153 1152 1152 1152 1153 1153
1260 1261 2 2 1228 1228 1228 2 2 2 677
1260 1260 1261 2500 1870 1870 1261 1261 1261 1261 1261
1261 71 2 844 844 844 844 844 393 2 387
1261 2 2202 2208 2208 2208 2208 2 766 767 1408
1261 2 19 644 2 2 1759 409 409 2 2
1262 1262 1262 1262 87 2446 2446 1337 2446 1395 994
1262 1262 1262 2510 1222 970 970 344 440 392 1996
1262 2087 1699 2122 2266 2122 1144 1914 603 550 598
1263 2 1228 1228 1228 2 1550 1621 1622 1550 1550
1263 2 1133 2 540 1683 540 540 304 2 2
1263 2 2 1828 1245 2136 2136 2137 2137 2119 2119
1264 1264 1264 1264 1264 708 472 708 708 708 708
1264 1264 1264 1264 1264 1848 1848 2304 2401 1932 2053
1264 1264 1264 1264 1264 1264 1264 544 544 524 524
1265 1265 1265 1265 2 306 306 2 29 2 1889
1265 1266 1266 2 262 263 2 1800 2 1980 2
1265 1265 2 2 1446 1448 1446 1448 1446 1446 1448
1266 1266 1265 1266 1266 1266 1266 1265 1266 2 777
1266 2 1280 441 441 1185 441 1185 1185 441 2
1266 2 2 2 2 1042 1042 1041 2 5 2
1267 1267 817 1826 702 702 2508 2508 2508 2508 2508
1267 2318 2318 2318 2318 2318 2318 1247 1247 264 2178
1267 1267 817 817 817 817 1267 1267 1783 1916 967
1268 818 1268 818 821 821 820 2 806 482 482
1268 819 1268 819 819 819 1268 2 2 2 2404
1268 818 819 821 2 1001 2 1466 1198 1198 1466
1269 2099 2099 2099 2099 2099 2099 1217 1217 1597 1636
1269 261 725 1677 853 853 2493 2460 1792 2333 2238
1269 324 826 826 664 579 1760 1760 1760 1760 1348
1270 1270 1270 1630 529 2088 2238 2238 2366 2238 1670
1270 1270 1270 1270 1449 568 868 868 868 2099 507
1270 1270 1270 1270 1270 1270 954 407 1837 2507 1337
1271 1272 1272 1271 1272 1271 2 1069 480 478 480
1271 1272 2 1870 1870 1870 2500 2500 2500 2 1897
1271 1271 2 2 1101 2 2 2 2 2 570
1272 2 263 2 2 858 1862 1864 1862 1864 2
1272 1272 2 2250 27 27 27 2 2 2 990
1272 2 2 2 76 76 76 76 76 76 2
1273 1273 1273 1273 1273 1273 1273 1479 1479 1690 472
1273 1273 1273 1273 1273 1273 1273 975 975 1887 975
1273 892 892 601 943 2429 2034 1741 2034 2507 702
1274 1276 1274 2 2 2 1714 1714 1381 1713 1381
1274 1275 1275 1276 1275 1274 2 53 53 54 53
1274 1274 2 371 371 986 2 408 2 312 5
1275 1275 1277 1275 2 19 644 2 2 290 289
1275 1275 1277 1275 1275 1277 1275 1277 1275 2 2
1275 1274 2 2 7 2 2323 2019 2 670 670
1276 1274 1274 1275 2 2467 2467 2468 2468 2468 2515
1276 1274 1276 1275 1275 2 2 2287 2113 19 19
1276 1274 1276 2 2226 679 679 677 2468 2515 2
1277 1274 1276 1274 1274 1276 1277 1277 1277 1275 2
1277 1277 1275 1276 1276 1276 1276 1276 1277 1275 2
1277 1276 1274 1274 1277 1276 1274 1277 1275 1274 1274
1278 1278 859 859 859 859 1094 1094 1094 1094 1094
1278 2452 2452 2452 2452 2452 2452 2452 2362 2362 2362
1278 1278 2362 2452 2452 2452 2452 1978 1978 1875 1875
1279 1676 1676 1676 1460 1460 1751 1751 1751 1751 1751
1279 1978 1733 2129 2129 2258 2258 2258 2258 1656 1656
1279 2087 1489 1577 1650 2104 2104 2104 1097 1097 1146
1280 1280 2 2 2202 2202 2 19 2 2291 2291
1280 441 393 581 581 1258 581 581 393 345 345
1280 441 581 2 2 2 243 243 2 1059 788
1281 1760 1760 1259 2140 2433 2483 2483 1452 1602 1457
1281 1146 1146 392 288 288 288 288 288 288 288
1281 2049 1576 1564 1576 58 2378 2263 1725 1725 1725
1282 1733 1374 556 556 556 1014 1014 1014 1014 1085
1282 1282 2074 2074 1921 1921 2117 277 21 21 328
1282 984 984 984 2013 2051 1702 212 817 1267 1267
1283 1283 2 378 178 378 378 378 378 2 2
1283 371 2 1150 1149 1149 1149 1150 2 164 2
1283 2 1722 1724 1722 1722 1723 1724 574 2 2
1284 2232 1751 1751 1646 1646 2130 2130 2130 2130 1858
1284 1612 2433 1259 1259 1259 2507 1244 83 2442 2543
1284 1284 1284 1284 2232 2232 2232 394 975 285 847
1285 2233 2 2 986 371 2 2057 2 995 2276
1285 2233 1285 2 525 526 525 526 525 2 239
1285 1285 1285 1285 2233 2233 2233 2233 2 609 2
1286 1285 1286 2 323 323 2 604 2 2 1734
1286 2 1101 2 384 691 691 691 692 692 691
1286 1285 2 1977 1975 2 1025 1025 1026 1025 1026
1287 2251 2292 2292 2292 2292 2292 2362 2362 2251 2211
1287 1287 1287 1287 1733 1875 1677 572 252 1829 2370
1287 1374 1048 1048 38 523 523 466 1338 1607 1607
1288 2 646 2 276 2 353 2 517 517 432
1288 986 1289 2 669 670 670 669 669 2 558
1288 1289 1289 1289 2 441 2 1939 2 1375 1289
1289 2 2 689 2 2 976 979 976 976 349
1289 2 393 393 353 353 353 2 2 2 1958
1289 2 2 276 276 276 2 2 1744 70 1483
1290 1290 1289 986 986 1734 1980 1412 2 2 46
1290 1290 2110 1290 1290 986 1290 2110 2406 2 2
1290 2 1021 19 2 640 639 639 639 640 639
1291 434 1291 2219 2448 2448 2219 1669 1460 1972 1972
1291 1291 457 1291 457 1641 1747 499 499 775 775
1291 972 21 21 2347 2088 1950 1320 2347 1950 1950
1292 2 2 348 2 2 2 982 982 2 2
1292 2 2 206 2 206 206 1515 2 2 2
1292 435 2 413 2182 413 412 2 1347 1406 2
1293 674 674 2444 686 1090 1090 1168 1168 1350 548
1293 1293 1293 1293 2218 2218 1207 1207 903 903 903
1293 2072 2072 2072 641 641 641 160 160 160 160
1294 1296 1296 1296 1297 1294 1297 1295 1294 1296 1294
1294 1296 2 2202 2364 2208 2 2 1029 1029 2
1294 1296 1295 1296 1294 1294 1295 1294 1297 1295 1296
1295 2 2 2 1546 1545 1545 1546 1545 2 159
1295 1297 2 70 70 70 70 70 70 70 349
1295 1294 1295 1294 1296 1294 1294 1296 1297 1294 2
1296 1295 1297 1294 1296 1295 1294 1294 1297 1294 1297
1296 1296 2 1683 1347 1347 1347 2 2 2 502
1296 2 388 386 2 2 1211 1211 1211 2 2
1297 1297 1297 2 2 236 236 2 2 18 1187
1297 1297 1296 2 23 23 1031 23 2 942 942
1297 2 2179 2179 2179 2179 2 2 2 1886 1886
1298 1298 1298 1298 1298 1298 1298 1298 1948 1437 1161
1298 1298 1298 2506 2506 624 472 250 250 2514 1760
1298 1298 1298 1298 1298 89 167 1848 1848 1848 1848
1299 1299 1300 2 2 2 1206 1206 2 1870 1261
1299 2 348 701 348 540 540 2 2 501 501
1299 1300 2 435 435 435 2 707 707 707 2
1300 1300 1299 2 744 2 990 990 2 670 670
1300 1300 1300 1299 1300 1299 1300 2 2 2 2216
1300 1300 1300 2 535 535 2 2415 679 679 2
1301 183 1398 2527 2527 138 975 975 975 1543 1543
1301 1301 1666 1666 322 28 277 21 277 356 1321
1301 1217 212 1024 1024 1024 1024 1024 2271 2337 2337
1302 1302 2 445 2 1973 2 2 731 2 2
1302 1302 1302 1302 1302 1302 1302 1302 2 2 697
1302 1302 1302 2 2 1441 1441 2 2 2282 2384
1303 1303 1303 1303 2511 2307 1605 887 887 887 887
1303 1303 1303 1378 1378 1378 1378 1378 1378 1871 1871
1303 1644 1644 1553 2225 2225 2225 2118 2446 2446 2171
1304 2 1046 1045 2 2484 1261 679 2 2 1740
1304 1306 1306 636 1381 636 2 2 2 339 2327
1304 1306 636 635 2 640 2 46 2 70 2
1305 1306 1306 2 27 27 27 2 2031 2 651
1305 636 1305 1304 2 815 815 2 445 2 318
1305 636 1305 2 1872 1962 1872 1961 1962 1961 1872
1306 2 2 692 691 692 2 2 2 2 1341
1306 636 2 2239 1951 2 2 869 869 2 806
1306 2 1734 1734 1734 371 371 1375 480 864 861
1307 1307 95 2355 303 458 448 1779 16 1186 16
1307 1307 1479 1479 750 82 1011 1948 1948 1948 2536
1307 2300 2300 2300 2300 2300 2300 1349 2296 2296 1844
1308 2 27 27 27 27 2 1956 1959 1958 1956
1308 1308 2 1448 1447 2 1289 1290 1290 1290 1290
1308 1309 2 683 684 685 683 684 684 685 2
1309 1308 2 2 393 755 393 813 2 1206 2
1309 1308 1309 1308 1308 1308 1309 1308 2 1268 819
